path,dataset,size_bytes,git_blob_sha,sha256,origin_repository,origin_commit,owner,content_category,disposition
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf03.dat,chfdb,53996544,a75b178c921c70624c4987b3c80b7bfad1225b1d,f5aad4d2e86860215a605a9c5ca4914c6f9f6d9225dc269b07a518775f114661,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf03.ecg,chfdb,162610,ac942391300bae803f697b6ccbfc4bfe552bc11e,efa14d7e859b8bd3ce89724b3b238d362db8379d1835eea22558469eeef58714,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf03.hea,chfdb,147,566377718552bdec345a38e55f8addd024bb1675,778f569b89c473e46f19a733a675dcf4de6cc2e31c590f99bc9093a7b17e2373,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf03.hea-,chfdb,137,32c3bf3bd91a12f7a82d6a149e64c6ce36c8ba72,9778fc3813abf622697e0f2e378bcf567ca1bec9758ef6c3ec9f8ded09f5d83e,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf04.dat,chfdb,53996544,d73a3406635eade8ce1e25250f00b8f1d96f6914,fccbd74fcb2dfdb9b4cef4290470fe3c14b919bc30279c05b3644c3253c368bb,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf04.ecg,chfdb,552960,ab7b365042b5d8b39b90c635240af0257f6950d0,9a172a2eb50925451af208f4555af1f8ad36d5869110bad60f915652a35b53b,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf04.ecg-,chfdb,177080,275d0377908a94091cdb1fcd36da6c4cddb05720,b348a23d5d1762960427af6fc73d8277c5eaaad6bfe99977a5e94d1fe73b0943,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf04.hea,chfdb,148,1852a741e23e377b2680dc97d388639f228a4a07,94b78e9b49eec81c4687307350a6e9b37d1f51bcca90a34515fcf568d381f54d,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf04.hea-,chfdb,138,128bd9fced5f8233822308cb62f0dd7cac8d8418,77ebe794e992bdd6ef3b85faa2c845cd7c987966b76fb8eaa20096ecb0fde570,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf05.dat,chfdb,53406720,d90608a66cdef525ab27337856e360a524338d0e,32332dd58e1b84a57b4f7f106d6893c423a1f8083d387413d6fa003f0e81821c,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf05.ecg,chfdb,238308,3ac10de332ef757a6dcee0de1a3abd718af10222,2146f57bd6f350e2c622baba5bd88fb14d6a332566ebdca5d918efef8e16b2ad,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf05.hea,chfdb,148,5c9d11e9ba7aa9acc48434bfdd5180df197b8ff5,f8e97cac2b35e0af2d650051423d2821110941093cb7ae32af643766fb5d3e71,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf05.hea-,chfdb,138,a8130fdd670ecaedc33473e9ac35495c744aa2e2,907ec2abc4a2ccc0473f21881a59d30b381435d2d7b1f0d4daad3d43dfcf4d61,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf06.dat,chfdb,53369856,05bfe2fcba798a7b47660aac87a22d93689cac6d,7d869d2a88d41ce2dd9a9d8207209676bb439c4f35a4d0198d9253c8141baabb,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf06.ecg,chfdb,238520,ccf695804049d4b22768d8353d9991c11b7a1f8d,d29e077df7c9f8b37c2021b4368c9d3c2ad3bfac9d18fefa95b17b2c07ec32bc,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf06.hea,chfdb,148,d8c465a34e6025cc1a218122908dc311c16529de,33cd5c08f25709a40f0bbc97c12d9c49137096fee3b881fd47034505f7a6cdd1,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf06.hea-,chfdb,138,07b5ef25e8cd0720cffd3ce6109830668ee0b2e5,225412cdc6ff10c885bb788cbb42fd7295154d87221971c9468cdb6d458d3529,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf07.dat,chfdb,53996544,88ac9026a067d459e60bb4a35895f13a7acd602e,4136216e2cde35d4773fe3face5c14fe80e0c0de30ac753b35833b68bbd8bd8b,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf07.ecg,chfdb,185170,33dfe85c34548d9520840802d8ccc7ef7d530182,d73603dfe69383c02267ab03e99b23eea6ca4e1e2de28c24e720a95267e88f8e,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf07.hea,chfdb,147,27d5f31beef292098628dd0c1daf76e81af094e,8784600b73070fa480422223d332d30aac00a5eb81a72cfe4dcae6f17ca5c5a7,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf07.hea-,chfdb,137,2184bcfa0d8a4fb5158d7a9edf63d609641294ca,7bf255a953720f6ba12aafc6395c4d7b18923c775dace53cc8c92f7670c654d8,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf08.dat,chfdb,53996544,0de9f118c318206a16f78e5270e5cf5fa0cce5c9,9008f5c69de2a163799bbbc29418693026861aef5a6d2d3365d456baa90563a8,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf08.ecg,chfdb,181520,78f3928e62b8d4d8d0857ec01f9879cd2b3de419,9744f7126aef6153db9bef11ea6459e36613a30458bcfbec2fa983f937dc37cf,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf08.hea,chfdb,147,9435fae3a53049fa0cabe3939afb1a5cc95079c9,d0ff0e2a000bcc34113bd7a038123b17af0bceb059d4aceec21f24f9558ab5f7,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf08.hea-,chfdb,137,8b09dbba1cd06cea844ee7d1d96f650eab2c0285,799c488cd1beeaecae83151169beb7c11e70821d7f02cd18eefe8737966c22eb,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf09.dat,chfdb,53389731,775757c4e736499ed22ebc687265b190fd8f4b32,4cd4d09a87408e159f4dc3b01404e1c8f554fe83a9a0931dcc3799b253bb8afb,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf09.ecg,chfdb,230106,57affc898b38e3b68b2d9897e8e951d30fd90501,d21f5627ac02caf5a4d11dd582a386dd3cfa792734dffdd27b5cf097e762bf8b,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf09.hea,chfdb,143,a559844f6975ebc1ca79f1491fc71c77555f643f,f79a3f17d0eb0468703bdce20b34ad83746a358c3ca98f6a2191e3611d163161,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf09.hea-,chfdb,133,5fff0320fc99b97d0fdb2c27ada0a9a501f6f20f,37ec6dc088f43944f23b2ce86963d7ff1fbc31c6b9ab080ccbea59d72776d13e,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf10.dat,chfdb,53987133,12957264731557412d0734c5ce7bd7a9cce52bb2,6a3b27fd48a668194fc0e467064c90ba491d08081fcd3bdd77549288647b9651,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf10.ecg,chfdb,294692,f5ad91c0f815b57da08a572198038acc06d1c157,fa90fa1fb50547c03a2d988447eb6bc78dcab6a5ef366695740dcb8c5a9853f0,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf10.hea,chfdb,146,0f57fce9fd8204b6c333e7dc58c24e14f7146efe,e55d653ffebbadebbe293bb777a1c1f918200e13eb57b22b0b2f382634e3e97a,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf10.hea-,chfdb,136,623d44415b72b25b72fa8155cdd3ea56ae5693fa,f89a87009c3a2f78d621fb23d038a3cd60de7126b6e78e946338853cf0452705,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf11.dat,chfdb,53996544,40dc9e7a9d0bf715e005934dd0088a1d5325b8c4,2bb350a5cc0a5a140b0b9680f662ca2d68115d7d8aaac76d7acc3a738902ad97,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf11.ecg,chfdb,231280,a351749d700f6331b65406193e53f25bd6b2ad9d,b2fd350b7be942aec3cca43ba7880ad62f98ad2e7c7e61d2e01fd5fdfb7cc93a,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf11.hea,chfdb,148,06b43e4d9b32b36cf61063abdf4aacca19dcdad6,cf0440632b3cd12ddf9f7bacc6b42a4a55068f93bcb3f2da0cc28ea57b2f3647,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf11.hea-,chfdb,138,93297d9ecceacf9a501a4003aba25fd0012f0783,4a856fede6832db5a82b9ab45cde2147096ad78ccca707e2dd6df1ea3d9dd9e3,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf12.dat,chfdb,53526528,56b6adce214e7d121bc30c3d14d0f4114da0f77b,62e84ffca2db15b0e5926a83f9385659ea396074a9df4deaa144fb7dfd69f34b,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf12.ecg,chfdb,230256,a0593304c0f1525dad3ef1ba67d15c97a171c6a0,0d5c4ae135c9c5565f88050e9329ee9a2915e7087e2524a4a37efa0251d47f88,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf12.hea,chfdb,145,1aea57552be99165b989148aef2c2d068312a0e4,73ff5d9c2369af6e6136030b28f217798a6dea37e8f9fa79a7735c9f2386a156,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf12.hea-,chfdb,135,68ef8751f3487cd944e253c17c4e2d0c27155c46,7faa41af267e47f3f77c3aa65b3e45a7eef3ec69cb8278aec7c33320f7513ab9,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf13.dat,chfdb,53990082,33922af1079d6698154a9ecdd1aaaba8bc7e2a46,367975a7ad719848bbaf8fae543b115bb7ac4cd3c46a64b803ceab3a233d1e9f,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf13.ecg,chfdb,231302,62a01cda5db268a142bd8d70d9cfbfc8a60f03bc,e1641ef3254d039865f1347d6eb7a2e9700a2842d5564ca519c42dd915070ef8,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf13.hea,chfdb,149,cdb0af5ecb9b4536993621c25fb4456332999eaf,fbee4bbd9874c01f23f0982cf60f201869d07c062038c02ce7fe0ab8e70f30fd,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf13.hea-,chfdb,139,da6dfa8f8ebb0156771d03f764ca42507a2f8041,a317b7d709d6b4fa260511b0a90a60ba2012a54a2752ed66716ab0a5e7f2222f,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf14.dat,chfdb,53996544,0688ced840e39db1589cf524eb72bbfaea7bf218,627362f98fab2bbf1438f476d386bf2102bcc4dfee926578ababe1ea1b9e4732,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf14.ecg,chfdb,187364,0d26c41d9552fe123fb4eb6ff9b15730eef63cd3,8303d2055d2ab73a5436216cb9cfb440a99273e322ed4791f89ba1360ce7e609,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf14.hea,chfdb,147,7f5f0a70f90155d23890823c9d37b89fbc0ada3e,9359a705beea6afe3798fc2a4e46f3510f36e2e733f0c7a55c2b5353586e1748,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf14.hea-,chfdb,137,2c29eb6a732dcf9968f20df674ae3f43a1e0c953,18541ccfca92394b38e1e9637ab6040795cb1e7248e50ccf4a144c8e8d9196eb,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf15.dat,chfdb,53980329,893a2b1d28b85c6d8884896d78022a41f062cf8c,fbff1181300988ff8b1428fb1f6a36e11526e553d5364e125465da86af16da56,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf15.ecg,chfdb,230422,5060bf6d2de40e64e3b4034ac80fb834a76c638c,9c28d532d97f4747f09f38fae2c29d75838f18dd0d2be21f1f049f9c3d51245f,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf15.hea,chfdb,152,d8c77816be331e92687f950844331fffdf86d050,95a9b114928fca09cb4ae94704e7b9f846bb14cfb2154ceb6107902dad9e4c54,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/chf15.hea-,chfdb,142,2ca1a1af909470cd3c289f0060e0a240ef8bb5d1,56952703738961f95863b4e337bf67a06a0387b5733e5b982401ea9026375b35,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/chfdb/1.0.0/index.html,chfdb,7648,a2c0eeba1340d5c14664055e9b5f62924b2efd9c,f1e8530fc58c287084f2765ae0a550bfa1b1daf6cd4b0dcad97a225e353c4992,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/100.atr,mitdb,4558,720c15b5cc44ea45fd09e4db1a7d0c8e9aea02f7,8d8a5349fb16638ebbf649f1779d12e96d91b736b2aafe59db43719ae583d471,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/100.dat,mitdb,1950000,3c523c2ef34e693ebb6a4ada7a4feef71e64f8c6,b2ea3c250e56e48f4b7b90697832b8ecd1afa1e0bb31f2dcfea4ed6e1075a639,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/100.hea,mitdb,143,e31c9fbe6e0c48cf730189b0ef3415034c721e53,60ebc904c7bf3e04d142638d3fd5c903e8dc9f10f1ea3264e07926aa089ee75e,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/100.xws,mitdb,91,bfd6369947488642f89d64f2db10e1d269f4afc0,6d604553a22b52283f9ad3745d4691a5c4d90098dce049f50e479cbdc81d3002,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/101.atr,mitdb,3768,dc9db7cf92af7108ee41d0059e648b008ba3645c,441cdd6486cfdf4c53e344d1048ab81296773e7058d53069022adc68543a0663,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/101.dat,mitdb,1950000,6e3965e10642528de31b10ea669b06151629c238,698d1ea6f472d23ca50317c72c96cda2698badd8578220ed0380cdf241e39006,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/101.hea,mitdb,131,0347dea4632a5bd31799717c9b0690da7017e6d4,d5f02fbe8673fa05465442191b98ca0d28a1670e7ef0e83fb9ef8723113a311c,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/101.xws,mitdb,91,7ee99a66b708e24444630e9e7e040804d9165433,6e4770422c75e5c54689fa190223b4c300326d3849b13e049994aba87e399080,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/102-0.atr,mitdb,4424,e79579d03dfb5650e85c6e7914373f69cae41308,af775c830be4d6fe52171104933b1ac63efa19f0478f48ca1ebb19b17528cd96,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/102.atr,mitdb,4424,691d68db5738c13a2fd5e11f9ece06fb392b4737,24e29031c081806ff6d4ec20fb386e28d8f885f0dca5f74dc29c881e8b196d09,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/102.dat,mitdb,1950000,bb398fad39db07e6ad1bbaae05e2b7b8539676ee,2b56039f9ece83b53511e0fc24e95f23b90712c8017fe4d915e040e78713c38e,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/102.hea,mitdb,204,36ec811fd32c1764243a722c5c55d82daead63dc,a22f09934ee1cfe339d1502f68eb3f0175815f47273b81ea55f75aeb5584cb0d,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/102.xws,mitdb,91,a99fd9b24e59b5439661bc1ea542824a82af4f33,7878dd052b3db299aa29f01b411eaed9f5e7fb14aa3f9a2dfc9a9d59dc7011fd,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/103.atr,mitdb,4196,f9161cee06a25b87e4719055d0e159155536c390,392ce37fbc7e89b3f14998e197a844f23cce6a3db6edaa71b4b49bf3ca5b6596,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
