strict_case_id,chunk_id,class_label,class_id,source_database,source_record_id,physical_record_id,record_id,source_file_path,mem_path,chunk_index,start_sec,duration_sec,sample_count,sample_rate,split,current_chunk_split,original_split,uncertain_source_record,notes,chunk_file
65,ARR_mitdb_232_w0,ARR,2,mitdb,ARR_mitdb_232,mitdb_232,232,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\232.mem,fullrec_afe_30min_annotation_valid_balanced/train/ARR/232/232_30min_w000.mem,0,2.000,1800,1800000,1000,,train,train,0,native_fs=360;linear_resample;xmodelmatch_emulator,train/ARR/232/232_30min_w000.mem
66,ARR_mitdb_233_w0,ARR,2,mitdb,ARR_mitdb_233,mitdb_233,233,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\233.mem,fullrec_afe_30min_annotation_valid_balanced/train/ARR/233/233_30min_w000.mem,0,2.000,1800,1800000,1000,,train,train,0,native_fs=360;linear_resample;xmodelmatch_emulator,train/ARR/233/233_30min_w000.mem
67,ARR_mitdb_234_w0,ARR,2,mitdb,ARR_mitdb_234,mitdb_234,234,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\234.mem,fullrec_afe_30min_annotation_valid_balanced/train/ARR/234/234_30min_w000.mem,0,2.000,1800,1800000,1000,,train,train,0,native_fs=360;linear_resample;xmodelmatch_emulator,train/ARR/234/234_30min_w000.mem
68,CHF_chfdb_chf01_w6,CHF,1,chfdb,CHF_chfdb_chf01,chfdb_chf01,chf01,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\val\CHF\chf01.mem,fullrec_afe_30min_annotation_valid_balanced/train/CHF/chf01/chf01_30min_w006.mem,6,10802.000,1800,1800000,1000,,train,val,0,native_fs=250;linear_resample;xmodelmatch_emulator,train/CHF/chf01/chf01_30min_w006.mem
69,CHF_chfdb_chf01_w19,CHF,1,chfdb,CHF_chfdb_chf01,chfdb_chf01,chf01,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\val\CHF\chf01.mem,fullrec_afe_30min_annotation_valid_balanced/val/CHF/chf01/chf01_30min_w019.mem,19,34202.000,1800,1800000,1000,,val,val,0,native_fs=250;linear_resample;xmodelmatch_emulator,val/CHF/chf01/chf01_30min_w019.mem
70,CHF_chfdb_chf01_w32,CHF,1,chfdb,CHF_chfdb_chf01,chfdb_chf01,chf01,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\val\CHF\chf01.mem,fullrec_afe_30min_annotation_valid_balanced/train/CHF/chf01/chf01_30min_w032.mem,32,57602.000,1800,1800000,1000,,train,val,0,native_fs=250;linear_resample;xmodelmatch_emulator,train/CHF/chf01/chf01_30min_w032.mem
71,CHF_chfdb_chf02_w1,CHF,1,chfdb,CHF_chfdb_chf02,chfdb_chf02,chf02,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\val\CHF\chf02.mem,fullrec_afe_30min_annotation_valid_balanced/train/CHF/chf02/chf02_30min_w001.mem,1,1802.000,1800,1800000,1000,,train,val,0,native_fs=250;linear_resample;xmodelmatch_emulator,train/CHF/chf02/chf02_30min_w001.mem
72,CHF_chfdb_chf02_w3,CHF,1,chfdb,CHF_chfdb_chf02,chfdb_chf02,chf02,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\val\CHF\chf02.mem,fullrec_afe_30min_annotation_valid_balanced/val/CHF/chf02/chf02_30min_w003.mem,3,5402.000,1800,1800000,1000,,val,val,0,native_fs=250;linear_resample;xmodelmatch_emulator,val/CHF/chf02/chf02_30min_w003.mem
73,CHF_chfdb_chf02_w5,CHF,1,chfdb,CHF_chfdb_chf02,chfdb_chf02,chf02,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\val\CHF\chf02.mem,fullrec_afe_30min_annotation_valid_balanced/train/CHF/chf02/chf02_30min_w005.mem,5,9002.000,1800,1800000,1000,,train,val,0,native_fs=250;linear_resample;xmodelmatch_emulator,train/CHF/chf02/chf02_30min_w005.mem
74,CHF_chfdb_chf03_w4,CHF,1,chfdb,CHF_chfdb_chf03,chfdb_chf03,chf03,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\CHF\chf03.mem,fullrec_afe_30min_annotation_valid_balanced/train/CHF/chf03/chf03_30min_w004.mem,4,7202.000,1800,1800000,1000,,train,train,0,native_fs=250;linear_resample;xmodelmatch_emulator,train/CHF/chf03/chf03_30min_w004.mem
75,CHF_chfdb_chf03_w13,CHF,1,chfdb,CHF_chfdb_chf03,chfdb_chf03,chf03,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\CHF\chf03.mem,fullrec_afe_30min_annotation_valid_balanced/val/CHF/chf03/chf03_30min_w013.mem,13,23402.000,1800,1800000,1000,,val,train,0,native_fs=250;linear_resample;xmodelmatch_emulator,val/CHF/chf03/chf03_30min_w013.mem
76,CHF_chfdb_chf03_w21,CHF,1,chfdb,CHF_chfdb_chf03,chfdb_chf03,chf03,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\CHF\chf03.mem,fullrec_afe_30min_annotation_valid_balanced/train/CHF/chf03/chf03_30min_w021.mem,21,37802.000,1800,1800000,1000,,train,train,0,native_fs=250;linear_resample;xmodelmatch_emulator,train/CHF/chf03/chf03_30min_w021.mem
77,CHF_chfdb_chf04_w6,CHF,1,chfdb,CHF_chfdb_chf04,chfdb_chf04,chf04,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\CHF\chf04.mem,fullrec_afe_30min_annotation_valid_balanced/train/CHF/chf04/chf04_30min_w006.mem,6,10802.000,1800,1800000,1000,,train,train,0,native_fs=250;linear_resample;xmodelmatch_emulator,train/CHF/chf04/chf04_30min_w006.mem
78,CHF_chfdb_chf04_w19,CHF,1,chfdb,CHF_chfdb_chf04,chfdb_chf04,chf04,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\CHF\chf04.mem,fullrec_afe_30min_annotation_valid_balanced/val/CHF/chf04/chf04_30min_w019.mem,19,34202.000,1800,1800000,1000,,val,train,0,native_fs=250;linear_resample;xmodelmatch_emulator,val/CHF/chf04/chf04_30min_w019.mem
79,CHF_chfdb_chf04_w32,CHF,1,chfdb,CHF_chfdb_chf04,chfdb_chf04,chf04,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\CHF\chf04.mem,fullrec_afe_30min_annotation_valid_balanced/val/CHF/chf04/chf04_30min_w032.mem,32,57602.000,1800,1800000,1000,,val,train,0,native_fs=250;linear_resample;xmodelmatch_emulator,val/CHF/chf04/chf04_30min_w032.mem
80,CHF_chfdb_chf05_w6,CHF,1,chfdb,CHF_chfdb_chf05,chfdb_chf05,chf05,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\CHF\chf05.mem,fullrec_afe_30min_annotation_valid_balanced/train/CHF/chf05/chf05_30min_w006.mem,6,10802.000,1800,1800000,1000,,train,test,0,native_fs=250;linear_resample;xmodelmatch_emulator,train/CHF/chf05/chf05_30min_w006.mem
81,CHF_chfdb_chf05_w19,CHF,1,chfdb,CHF_chfdb_chf05,chfdb_chf05,chf05,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\CHF\chf05.mem,fullrec_afe_30min_annotation_valid_balanced/val/CHF/chf05/chf05_30min_w019.mem,19,34202.000,1800,1800000,1000,,val,test,0,native_fs=250;linear_resample;xmodelmatch_emulator,val/CHF/chf05/chf05_30min_w019.mem
82,CHF_chfdb_chf05_w32,CHF,1,chfdb,CHF_chfdb_chf05,chfdb_chf05,chf05,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\CHF\chf05.mem,fullrec_afe_30min_annotation_valid_balanced/val/CHF/chf05/chf05_30min_w032.mem,32,57602.000,1800,1800000,1000,,val,test,0,native_fs=250;linear_resample;xmodelmatch_emulator,val/CHF/chf05/chf05_30min_w032.mem
83,CHF_chfdb_chf06_w6,CHF,1,chfdb,CHF_chfdb_chf06,chfdb_chf06,chf06,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\CHF\chf06.mem,fullrec_afe_30min_annotation_valid_balanced/train/CHF/chf06/chf06_30min_w006.mem,6,10802.000,1800,1800000,1000,,train,train,0,native_fs=250;linear_resample;xmodelmatch_emulator,train/CHF/chf06/chf06_30min_w006.mem
84,CHF_chfdb_chf06_w19,CHF,1,chfdb,CHF_chfdb_chf06,chfdb_chf06,chf06,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\CHF\chf06.mem,fullrec_afe_30min_annotation_valid_balanced/val/CHF/chf06/chf06_30min_w019.mem,19,34202.000,1800,1800000,1000,,val,train,0,native_fs=250;linear_resample;xmodelmatch_emulator,val/CHF/chf06/chf06_30min_w019.mem
85,CHF_chfdb_chf06_w32,CHF,1,chfdb,CHF_chfdb_chf06,chfdb_chf06,chf06,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\CHF\chf06.mem,fullrec_afe_30min_annotation_valid_balanced/test/CHF/chf06/chf06_30min_w032.mem,32,57602.000,1800,1800000,1000,,test,train,0,native_fs=250;linear_resample;xmodelmatch_emulator,test/CHF/chf06/chf06_30min_w032.mem
86,CHF_chfdb_chf07_w9,CHF,1,chfdb,CHF_chfdb_chf07,chfdb_chf07,chf07,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\CHF\chf07.mem,fullrec_afe_30min_annotation_valid_balanced/train/CHF/chf07/chf07_30min_w009.mem,9,16202.000,1800,1800000,1000,,train,train,0,native_fs=250;linear_resample;xmodelmatch_emulator,train/CHF/chf07/chf07_30min_w009.mem
87,CHF_chfdb_chf07_w29,CHF,1,chfdb,CHF_chfdb_chf07,chfdb_chf07,chf07,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\CHF\chf07.mem,fullrec_afe_30min_annotation_valid_balanced/test/CHF/chf07/chf07_30min_w029.mem,29,52202.000,1800,1800000,1000,,test,train,0,native_fs=250;linear_resample;xmodelmatch_emulator,test/CHF/chf07/chf07_30min_w029.mem
88,CHF_chfdb_chf08_w9,CHF,1,chfdb,CHF_chfdb_chf08,chfdb_chf08,chf08,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\CHF\chf08.mem,fullrec_afe_30min_annotation_valid_balanced/train/CHF/chf08/chf08_30min_w009.mem,9,16202.000,1800,1800000,1000,,train,train,0,native_fs=250;linear_resample;xmodelmatch_emulator,train/CHF/chf08/chf08_30min_w009.mem
89,CHF_chfdb_chf08_w29,CHF,1,chfdb,CHF_chfdb_chf08,chfdb_chf08,chf08,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\CHF\chf08.mem,fullrec_afe_30min_annotation_valid_balanced/test/CHF/chf08/chf08_30min_w029.mem,29,52202.000,1800,1800000,1000,,test,train,0,native_fs=250;linear_resample;xmodelmatch_emulator,test/CHF/chf08/chf08_30min_w029.mem
90,CHF_chfdb_chf09_w9,CHF,1,chfdb,CHF_chfdb_chf09,chfdb_chf09,chf09,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\CHF\chf09.mem,fullrec_afe_30min_annotation_valid_balanced/train/CHF/chf09/chf09_30min_w009.mem,9,16202.000,1800,1800000,1000,,train,train,0,native_fs=250;linear_resample;xmodelmatch_emulator,train/CHF/chf09/chf09_30min_w009.mem
91,CHF_chfdb_chf09_w29,CHF,1,chfdb,CHF_chfdb_chf09,chfdb_chf09,chf09,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\CHF\chf09.mem,fullrec_afe_30min_annotation_valid_balanced/test/CHF/chf09/chf09_30min_w029.mem,29,52202.000,1800,1800000,1000,,test,train,0,native_fs=250;linear_resample;xmodelmatch_emulator,test/CHF/chf09/chf09_30min_w029.mem
92,CHF_chfdb_chf10_w9,CHF,1,chfdb,CHF_chfdb_chf10,chfdb_chf10,chf10,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\CHF\chf10.mem,fullrec_afe_30min_annotation_valid_balanced/train/CHF/chf10/chf10_30min_w009.mem,9,16202.000,1800,1800000,1000,,train,train,0,native_fs=250;linear_resample;xmodelmatch_emulator,train/CHF/chf10/chf10_30min_w009.mem
93,CHF_chfdb_chf10_w27,CHF,1,chfdb,CHF_chfdb_chf10,chfdb_chf10,chf10,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\CHF\chf10.mem,fullrec_afe_30min_annotation_valid_balanced/test/CHF/chf10/chf10_30min_w027.mem,27,48602.000,1800,1800000,1000,,test,train,0,native_fs=250;linear_resample;xmodelmatch_emulator,test/CHF/chf10/chf10_30min_w027.mem
94,CHF_chfdb_chf11_w9,CHF,1,chfdb,CHF_chfdb_chf11,chfdb_chf11,chf11,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\CHF\chf11.mem,fullrec_afe_30min_annotation_valid_balanced/train/CHF/chf11/chf11_30min_w009.mem,9,16202.000,1800,1800000,1000,,train,test,0,native_fs=250;linear_resample;xmodelmatch_emulator,train/CHF/chf11/chf11_30min_w009.mem
95,CHF_chfdb_chf11_w29,CHF,1,chfdb,CHF_chfdb_chf11,chfdb_chf11,chf11,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\CHF\chf11.mem,fullrec_afe_30min_annotation_valid_balanced/test/CHF/chf11/chf11_30min_w029.mem,29,52202.000,1800,1800000,1000,,test,test,0,native_fs=250;linear_resample;xmodelmatch_emulator,test/CHF/chf11/chf11_30min_w029.mem
96,CHF_chfdb_chf13_w9,CHF,1,chfdb,CHF_chfdb_chf13,chfdb_chf13,chf13,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\CHF\chf13.mem,fullrec_afe_30min_annotation_valid_balanced/train/CHF/chf13/chf13_30min_w009.mem,9,16202.000,1800,1800000,1000,,train,train,0,native_fs=250;linear_resample;xmodelmatch_emulator,train/CHF/chf13/chf13_30min_w009.mem
97,CHF_chfdb_chf13_w29,CHF,1,chfdb,CHF_chfdb_chf13,chfdb_chf13,chf13,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\CHF\chf13.mem,fullrec_afe_30min_annotation_valid_balanced/test/CHF/chf13/chf13_30min_w029.mem,29,52202.000,1800,1800000,1000,,test,train,0,native_fs=250;linear_resample;xmodelmatch_emulator,test/CHF/chf13/chf13_30min_w029.mem
98,CHF_chfdb_chf14_w9,CHF,1,chfdb,CHF_chfdb_chf14,chfdb_chf14,chf14,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\CHF\chf14.mem,fullrec_afe_30min_annotation_valid_balanced/train/CHF/chf14/chf14_30min_w009.mem,9,16202.000,1800,1800000,1000,,train,test,0,native_fs=250;linear_resample;xmodelmatch_emulator,train/CHF/chf14/chf14_30min_w009.mem
99,CHF_chfdb_chf14_w29,CHF,1,chfdb,CHF_chfdb_chf14,chfdb_chf14,chf14,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\CHF\chf14.mem,fullrec_afe_30min_annotation_valid_balanced/test/CHF/chf14/chf14_30min_w029.mem,29,52202.000,1800,1800000,1000,,test,test,0,native_fs=250;linear_resample;xmodelmatch_emulator,test/CHF/chf14/chf14_30min_w029.mem
100,CHF_chfdb_chf15_w3,CHF,1,chfdb,CHF_chfdb_chf15,chfdb_chf15,chf15,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\val\CHF\chf15.mem,fullrec_afe_30min_annotation_valid_balanced/train/CHF/chf15/chf15_30min_w003.mem,3,5402.000,1800,1800000,1000,,train,val,0,native_fs=250;linear_resample;xmodelmatch_emulator,train/CHF/chf15/chf15_30min_w003.mem
101,CHF_chfdb_chf15_w9,CHF,1,chfdb,CHF_chfdb_chf15,chfdb_chf15,chf15,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\val\CHF\chf15.mem,fullrec_afe_30min_annotation_valid_balanced/test/CHF/chf15/chf15_30min_w009.mem,9,16202.000,1800,1800000,1000,,test,val,0,native_fs=250;linear_resample;xmodelmatch_emulator,test/CHF/chf15/chf15_30min_w009.mem
102,NSR_nsrdb_16265_w11,NSR,0,nsrdb,NSR_nsrdb_16265,nsrdb_16265,16265,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\NSR\16265.mem,fullrec_afe_30min_annotation_valid_balanced/val/NSR/16265/16265_30min_w011.mem,11,19802.000,1800,1800000,1000,,val,train,0,native_fs=128;linear_resample;xmodelmatch_emulator,val/NSR/16265/16265_30min_w011.mem
103,NSR_nsrdb_16265_w33,NSR,0,nsrdb,NSR_nsrdb_16265,nsrdb_16265,16265,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\NSR\16265.mem,fullrec_afe_30min_annotation_valid_balanced/val/NSR/16265/16265_30min_w033.mem,33,59402.000,1800,1800000,1000,,val,train,0,native_fs=128;linear_resample;xmodelmatch_emulator,val/NSR/16265/16265_30min_w033.mem
104,NSR_nsrdb_16272_w3,NSR,0,nsrdb,NSR_nsrdb_16272,nsrdb_16272,16272,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\NSR\16272.mem,fullrec_afe_30min_annotation_valid_balanced/train/NSR/16272/16272_30min_w003.mem,3,5402.000,1800,1800000,1000,,train,test,0,native_fs=128;linear_resample;xmodelmatch_emulator,train/NSR/16272/16272_30min_w003.mem
105,NSR_nsrdb_16272_w10,NSR,0,nsrdb,NSR_nsrdb_16272,nsrdb_16272,16272,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\NSR\16272.mem,fullrec_afe_30min_annotation_valid_balanced/val/NSR/16272/16272_30min_w010.mem,10,18002.000,1800,1800000,1000,,val,test,0,native_fs=128;linear_resample;xmodelmatch_emulator,val/NSR/16272/16272_30min_w010.mem
106,NSR_nsrdb_16273_w10,NSR,0,nsrdb,NSR_nsrdb_16273,nsrdb_16273,16273,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\val\NSR\16273.mem,fullrec_afe_30min_annotation_valid_balanced/train/NSR/16273/16273_30min_w010.mem,10,18002.000,1800,1800000,1000,,train,val,0,native_fs=128;linear_resample;xmodelmatch_emulator,train/NSR/16273/16273_30min_w010.mem
107,NSR_nsrdb_16273_w31,NSR,0,nsrdb,NSR_nsrdb_16273,nsrdb_16273,16273,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\val\NSR\16273.mem,fullrec_afe_30min_annotation_valid_balanced/val/NSR/16273/16273_30min_w031.mem,31,55802.000,1800,1800000,1000,,val,val,0,native_fs=128;linear_resample;xmodelmatch_emulator,val/NSR/16273/16273_30min_w031.mem
108,NSR_nsrdb_16420_w11,NSR,0,nsrdb,NSR_nsrdb_16420,nsrdb_16420,16420,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\NSR\16420.mem,fullrec_afe_30min_annotation_valid_balanced/train/NSR/16420/16420_30min_w011.mem,11,19802.000,1800,1800000,1000,,train,train,0,native_fs=128;linear_resample;xmodelmatch_emulator,train/NSR/16420/16420_30min_w011.mem
109,NSR_nsrdb_16420_w33,NSR,0,nsrdb,NSR_nsrdb_16420,nsrdb_16420,16420,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\NSR\16420.mem,fullrec_afe_30min_annotation_valid_balanced/val/NSR/16420/16420_30min_w033.mem,33,59402.000,1800,1800000,1000,,val,train,0,native_fs=128;linear_resample;xmodelmatch_emulator,val/NSR/16420/16420_30min_w033.mem
110,NSR_nsrdb_16483_w10,NSR,0,nsrdb,NSR_nsrdb_16483,nsrdb_16483,16483,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\NSR\16483.mem,fullrec_afe_30min_annotation_valid_balanced/train/NSR/16483/16483_30min_w010.mem,10,18002.000,1800,1800000,1000,,train,train,0,native_fs=128;linear_resample;xmodelmatch_emulator,train/NSR/16483/16483_30min_w010.mem
111,NSR_nsrdb_16483_w32,NSR,0,nsrdb,NSR_nsrdb_16483,nsrdb_16483,16483,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\NSR\16483.mem,fullrec_afe_30min_annotation_valid_balanced/val/NSR/16483/16483_30min_w032.mem,32,57602.000,1800,1800000,1000,,val,train,0,native_fs=128;linear_resample;xmodelmatch_emulator,val/NSR/16483/16483_30min_w032.mem
112,NSR_nsrdb_16539_w11,NSR,0,nsrdb,NSR_nsrdb_16539,nsrdb_16539,16539,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\test\NSR\16539.mem,fullrec_afe_30min_annotation_valid_balanced/train/NSR/16539/16539_30min_w011.mem,11,19802.000,1800,1800000,1000,,train,test,0,native_fs=128;linear_resample;xmodelmatch_emulator,train/NSR/16539/16539_30min_w011.mem
113,NSR_nsrdb_16539_w35,NSR,0,nsrdb,NSR_nsrdb_16539,nsrdb_16539,16539,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\test\NSR\16539.mem,fullrec_afe_30min_annotation_valid_balanced/val/NSR/16539/16539_30min_w035.mem,35,63002.000,1800,1800000,1000,,val,test,0,native_fs=128;linear_resample;xmodelmatch_emulator,val/NSR/16539/16539_30min_w035.mem
114,NSR_nsrdb_16773_w11,NSR,0,nsrdb,NSR_nsrdb_16773,nsrdb_16773,16773,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\test\NSR\16773.mem,fullrec_afe_30min_annotation_valid_balanced/train/NSR/16773/16773_30min_w011.mem,11,19802.000,1800,1800000,1000,,train,test,0,native_fs=128;linear_resample;xmodelmatch_emulator,train/NSR/16773/16773_30min_w011.mem
115,NSR_nsrdb_16773_w33,NSR,0,nsrdb,NSR_nsrdb_16773,nsrdb_16773,16773,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\test\NSR\16773.mem,fullrec_afe_30min_annotation_valid_balanced/val/NSR/16773/16773_30min_w033.mem,33,59402.000,1800,1800000,1000,,val,test,0,native_fs=128;linear_resample;xmodelmatch_emulator,val/NSR/16773/16773_30min_w033.mem
116,NSR_nsrdb_16786_w11,NSR,0,nsrdb,NSR_nsrdb_16786,nsrdb_16786,16786,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\val\NSR\16786.mem,fullrec_afe_30min_annotation_valid_balanced/train/NSR/16786/16786_30min_w011.mem,11,19802.000,1800,1800000,1000,,train,val,0,native_fs=128;linear_resample;xmodelmatch_emulator,train/NSR/16786/16786_30min_w011.mem
117,NSR_nsrdb_16786_w35,NSR,0,nsrdb,NSR_nsrdb_16786,nsrdb_16786,16786,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\val\NSR\16786.mem,fullrec_afe_30min_annotation_valid_balanced/test/NSR/16786/16786_30min_w035.mem,35,63002.000,1800,1800000,1000,,test,val,0,native_fs=128;linear_resample;xmodelmatch_emulator,test/NSR/16786/16786_30min_w035.mem
118,NSR_nsrdb_16795_w10,NSR,0,nsrdb,NSR_nsrdb_16795,nsrdb_16795,16795,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\NSR\16795.mem,fullrec_afe_30min_annotation_valid_balanced/train/NSR/16795/16795_30min_w010.mem,10,18002.000,1800,1800000,1000,,train,train,0,native_fs=128;linear_resample;xmodelmatch_emulator,train/NSR/16795/16795_30min_w010.mem
119,NSR_nsrdb_16795_w31,NSR,0,nsrdb,NSR_nsrdb_16795,nsrdb_16795,16795,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\NSR\16795.mem,fullrec_afe_30min_annotation_valid_balanced/test/NSR/16795/16795_30min_w031.mem,31,55802.000,1800,1800000,1000,,test,train,0,native_fs=128;linear_resample;xmodelmatch_emulator,test/NSR/16795/16795_30min_w031.mem
120,NSR_nsrdb_17052_w10,NSR,0,nsrdb,NSR_nsrdb_17052,nsrdb_17052,17052,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\val\NSR\17052.mem,fullrec_afe_30min_annotation_valid_balanced/train/NSR/17052/17052_30min_w010.mem,10,18002.000,1800,1800000,1000,,train,val,0,native_fs=128;linear_resample;xmodelmatch_emulator,train/NSR/17052/17052_30min_w010.mem
121,NSR_nsrdb_17052_w32,NSR,0,nsrdb,NSR_nsrdb_17052,nsrdb_17052,17052,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\val\NSR\17052.mem,fullrec_afe_30min_annotation_valid_balanced/test/NSR/17052/17052_30min_w032.mem,32,57602.000,1800,1800000,1000,,test,val,0,native_fs=128;linear_resample;xmodelmatch_emulator,test/NSR/17052/17052_30min_w032.mem
122,NSR_nsrdb_17453_w10,NSR,0,nsrdb,NSR_nsrdb_17453,nsrdb_17453,17453,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\NSR\17453.mem,fullrec_afe_30min_annotation_valid_balanced/train/NSR/17453/17453_30min_w010.mem,10,18002.000,1800,1800000,1000,,train,train,0,native_fs=128;linear_resample;xmodelmatch_emulator,train/NSR/17453/17453_30min_w010.mem
123,NSR_nsrdb_17453_w31,NSR,0,nsrdb,NSR_nsrdb_17453,nsrdb_17453,17453,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\NSR\17453.mem,fullrec_afe_30min_annotation_valid_balanced/test/NSR/17453/17453_30min_w031.mem,31,55802.000,1800,1800000,1000,,test,train,0,native_fs=128;linear_resample;xmodelmatch_emulator,test/NSR/17453/17453_30min_w031.mem
124,NSR_nsrdb_18177_w11,NSR,0,nsrdb,NSR_nsrdb_18177,nsrdb_18177,18177,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\NSR\18177.mem,fullrec_afe_30min_annotation_valid_balanced/train/NSR/18177/18177_30min_w011.mem,11,19802.000,1800,1800000,1000,,train,train,0,native_fs=128;linear_resample;xmodelmatch_emulator,train/NSR/18177/18177_30min_w011.mem
125,NSR_nsrdb_18177_w33,NSR,0,nsrdb,NSR_nsrdb_18177,nsrdb_18177,18177,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\NSR\18177.mem,fullrec_afe_30min_annotation_valid_balanced/test/NSR/18177/18177_30min_w033.mem,33,59402.000,1800,1800000,1000,,test,train,0,native_fs=128;linear_resample;xmodelmatch_emulator,test/NSR/18177/18177_30min_w033.mem
126,NSR_nsrdb_18184_w10,NSR,0,nsrdb,NSR_nsrdb_18184,nsrdb_18184,18184,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\NSR\18184.mem,fullrec_afe_30min_annotation_valid_balanced/train/NSR/18184/18184_30min_w010.mem,10,18002.000,1800,1800000,1000,,train,train,0,native_fs=128;linear_resample;xmodelmatch_emulator,train/NSR/18184/18184_30min_w010.mem
